datasetID,eventID,occurrenceID,kingdom,scientificName,scientificNameID,taxonID,identificationReferences,lifeStage,basisOfRecord,samplingProtocol,ocurrenceStatus
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_DBO3.6_2017-08-07T01:39:00Z,AMBON_Zooplankton_2017_DBO3.6_?_Neocalanus_cristatus_?_?_TWINRING_150UM_MICROSCOPY_5.0994_56_2017-08-07T01:39:00,Animalia,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104470,WoRMS, ,HumanObservation,TWINRING_150UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T18:22:00Z,AMBON_Zooplankton_2017_ML1.2_56_Acartia_longiremis_?_?_BONGO_505UM_MICROSCOPY_0.0002_20_2017-08-17T18:22:00,Animalia,Acartia longiremis,urn:lsid:marinespecies.org:taxname:104257,104257,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T18:22:00Z,AMBON_Zooplankton_2017_ML1.2_56_Eurytemora_pacifica_?_?_BONGO_505UM_MICROSCOPY_0.0007_20_2017-08-17T18:22:00,Animalia,Eurytemora pacifica,urn:lsid:marinespecies.org:taxname:232028,232028,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T18:22:00Z,AMBON_Zooplankton_2017_ML1.2_56_Hyperia_?_?_BONGO_505UM_MICROSCOPY_0.0012_20_2017-08-17T18:22:00,Animalia,Hyperia,urn:lsid:marinespecies.org:taxname:101796,101796,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T18:22:00Z,AMBON_Zooplankton_2017_ML1.2_56_Limacina_helicina_?_?_BONGO_505UM_MICROSCOPY_0.0013_20_2017-08-17T18:22:00,Animalia,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,140223,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T18:22:00Z,AMBON_Zooplankton_2017_ML1.2_56_Pseudocalanus_acuspes_?_?_BONGO_505UM_MICROSCOPY_0.0015_20_2017-08-17T18:22:00,Animalia,Pseudocalanus acuspes,urn:lsid:marinespecies.org:taxname:104514,104514,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T18:22:00Z,AMBON_Zooplankton_2017_ML1.2_56_Gammaridae_?_?_BONGO_505UM_MICROSCOPY_0.002_20_2017-08-17T18:22:00,Animalia,Gammaridae,urn:lsid:marinespecies.org:taxname:101383,101383,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T18:22:00Z,AMBON_Zooplankton_2017_ML1.2_56_Hippolytidae_?_?_BONGO_505UM_MICROSCOPY_0.002_20_2017-08-17T18:22:00,Animalia,Hippolytidae,urn:lsid:marinespecies.org:taxname:106777,106777,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T18:22:00Z,AMBON_Zooplankton_2017_ML1.2_56_Centropages_abdominalis_?_?_BONGO_505UM_MICROSCOPY_0.0024_20_2017-08-17T18:22:00,Animalia,Centropages abdominalis,urn:lsid:marinespecies.org:taxname:196774,196774,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T18:22:00Z,AMBON_Zooplankton_2017_ML1.2_56_Cirripedia_cyprid_?_BONGO_505UM_MICROSCOPY_0.0034_20_2017-08-17T18:22:00,Animalia,Cirripedia,urn:lsid:marinespecies.org:taxname:1082,1082,WoRMS,cyprid,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T18:22:00Z,AMBON_Zooplankton_2017_ML1.2_56_Calanus_glacialis_marshallae_?_?_BONGO_505UM_MICROSCOPY_0.0056_20_2017-08-17T18:22:00,Animalia,Calanus glacialis/marshallae,urn:lsid:marinespecies.org:taxname:104465,104465,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T18:22:00Z,AMBON_Zooplankton_2017_ML1.2_56_Euphausiacea_furcilia_?_BONGO_505UM_MICROSCOPY_0.0114_20_2017-08-17T18:22:00,Animalia,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,1128,WoRMS,furcilia,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T18:22:00Z,AMBON_Zooplankton_2017_ML1.2_56_Catablema_?_?_BONGO_505UM_MICROSCOPY_0.0192_20_2017-08-17T18:22:00,Animalia,Catablema,urn:lsid:marinespecies.org:taxname:117180,117180,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T18:22:00Z,AMBON_Zooplankton_2017_ML1.2_56_Melicertum_octocostatum_?_?_BONGO_505UM_MICROSCOPY_0.042_20_2017-08-17T18:22:00,Animalia,Melicertum octocostatum,urn:lsid:marinespecies.org:taxname:117743,117743,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T18:22:00Z,AMBON_Zooplankton_2017_ML1.2_56_Parasagitta_elegans_?_?_BONGO_505UM_MICROSCOPY_0.0582_20_2017-08-17T18:22:00,Animalia,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,105440,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T18:22:00Z,AMBON_Zooplankton_2017_ML1.2_56_Paguridae_zoea_?_BONGO_505UM_MICROSCOPY_0.1704_20_2017-08-17T18:22:00,Animalia,Paguridae,urn:lsid:marinespecies.org:taxname:106738,106738,WoRMS,zoea,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T18:22:00Z,AMBON_Zooplankton_2017_ML1.2_56_Clione_limacina_?_?_BONGO_505UM_MICROSCOPY_0.2387_20_2017-08-17T18:22:00,Animalia,Clione limacina,urn:lsid:marinespecies.org:taxname:139178,139178,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T18:22:00Z,AMBON_Zooplankton_2017_ML1.2_56_Mitrocomella_polydiademata_?_?_BONGO_505UM_MICROSCOPY_0.2506_20_2017-08-17T18:22:00,Animalia,Mitrocomella polydiademata,urn:lsid:marinespecies.org:taxname:117755,117755,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T18:22:00Z,AMBON_Zooplankton_2017_ML1.2_56_Aglantha_digitale_?_?_BONGO_505UM_MICROSCOPY_0.4919_20_2017-08-17T18:22:00,Animalia,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,117849,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T18:22:00Z,AMBON_Zooplankton_2017_ML1.2_56_Calanus_glacialis_marshallae_?_?_BONGO_505UM_MICROSCOPY_1.8831_20_2017-08-17T18:22:00,Animalia,Calanus glacialis/marshallae,urn:lsid:marinespecies.org:taxname:104465,104465,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T18:22:00Z,AMBON_Zooplankton_2017_ML1.2_56_Chrysaora_melanaster_?_?_BONGO_505UM_MICROSCOPY_10.5_20_2017-08-17T18:22:00,Animalia,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,287209,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T18:22:00Z,AMBON_Zooplankton_2017_ML1.2_56_Aurelia_?_?_BONGO_505UM_MICROSCOPY_32.2_20_2017-08-17T18:22:00,Animalia,Aurelia,urn:lsid:marinespecies.org:taxname:135263,135263,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.2_2017-08-17T18:22:00Z,AMBON_Zooplankton_2017_ML1.2_56_Pisces_larvae_?_BONGO_505UM_MICROSCOPY_nan_20_2017-08-17T18:22:00,Animalia,Pisces,urn:lsid:marinespecies.org:taxname:11676,11676,WoRMS,larvae,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.3_2017-08-17T20:46:00Z,AMBON_Zooplankton_2017_ML1.3_57_Gammaridae_?_?_BONGO_505UM_MICROSCOPY_0.0002_29_2017-08-17T20:46:00,Animalia,Gammaridae,urn:lsid:marinespecies.org:taxname:101383,101383,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.3_2017-08-17T20:46:00Z,AMBON_Zooplankton_2017_ML1.3_57_Mitrocomella_polydiademata_?_?_BONGO_505UM_MICROSCOPY_0.0003_29_2017-08-17T20:46:00,Animalia,Mitrocomella polydiademata,urn:lsid:marinespecies.org:taxname:117755,117755,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.3_2017-08-17T20:46:00Z,AMBON_Zooplankton_2017_ML1.3_57_Epilabidocera_longipedata_?_?_BONGO_505UM_MICROSCOPY_0.0006_29_2017-08-17T20:46:00,Animalia,Epilabidocera longipedata,urn:lsid:marinespecies.org:taxname:346398,346398,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.3_2017-08-17T20:46:00Z,AMBON_Zooplankton_2017_ML1.3_57_Centropages_abdominalis_?_?_BONGO_505UM_MICROSCOPY_0.0009_29_2017-08-17T20:46:00,Animalia,Centropages abdominalis,urn:lsid:marinespecies.org:taxname:196774,196774,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.3_2017-08-17T20:46:00Z,AMBON_Zooplankton_2017_ML1.3_57_Euphausiacea_furcilia_?_BONGO_505UM_MICROSCOPY_0.0095_29_2017-08-17T20:46:00,Animalia,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,1128,WoRMS,furcilia,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.3_2017-08-17T20:46:00Z,AMBON_Zooplankton_2017_ML1.3_57_Brachyura_zoea_?_BONGO_505UM_MICROSCOPY_0.0115_29_2017-08-17T20:46:00,Animalia,Brachyura,urn:lsid:marinespecies.org:taxname:106673,106673,WoRMS,zoea,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.3_2017-08-17T20:46:00Z,AMBON_Zooplankton_2017_ML1.3_57_Decapoda_megalopa_?_BONGO_505UM_MICROSCOPY_0.0308_29_2017-08-17T20:46:00,Animalia,Decapoda,urn:lsid:marinespecies.org:taxname:1130,1130,WoRMS,megalopa,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.3_2017-08-17T20:46:00Z,AMBON_Zooplankton_2017_ML1.3_57_Hippolytidae_?_?_BONGO_505UM_MICROSCOPY_0.0459_29_2017-08-17T20:46:00,Animalia,Hippolytidae,urn:lsid:marinespecies.org:taxname:106777,106777,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.3_2017-08-17T20:46:00Z,AMBON_Zooplankton_2017_ML1.3_57_Parasagitta_elegans_?_?_BONGO_505UM_MICROSCOPY_0.0643_29_2017-08-17T20:46:00,Animalia,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,105440,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.3_2017-08-17T20:46:00Z,AMBON_Zooplankton_2017_ML1.3_57_Clione_limacina_?_?_BONGO_505UM_MICROSCOPY_0.101_29_2017-08-17T20:46:00,Animalia,Clione limacina,urn:lsid:marinespecies.org:taxname:139178,139178,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.3_2017-08-17T20:46:00Z,AMBON_Zooplankton_2017_ML1.3_57_Calanus_glacialis_marshallae_?_?_BONGO_505UM_MICROSCOPY_0.1576_29_2017-08-17T20:46:00,Animalia,Calanus glacialis/marshallae,urn:lsid:marinespecies.org:taxname:104465,104465,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.3_2017-08-17T20:46:00Z,AMBON_Zooplankton_2017_ML1.3_57_Paguridae_zoea_?_BONGO_505UM_MICROSCOPY_0.2504_29_2017-08-17T20:46:00,Animalia,Paguridae,urn:lsid:marinespecies.org:taxname:106738,106738,WoRMS,zoea,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.3_2017-08-17T20:46:00Z,AMBON_Zooplankton_2017_ML1.3_57_Melicertum_octocostatum_?_?_BONGO_505UM_MICROSCOPY_0.2742_29_2017-08-17T20:46:00,Animalia,Melicertum octocostatum,urn:lsid:marinespecies.org:taxname:117743,117743,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.3_2017-08-17T20:46:00Z,AMBON_Zooplankton_2017_ML1.3_57_Aglantha_digitale_?_?_BONGO_505UM_MICROSCOPY_0.7101_29_2017-08-17T20:46:00,Animalia,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,117849,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.3_2017-08-17T20:46:00Z,AMBON_Zooplankton_2017_ML1.3_57_Pisces_larvae_?_BONGO_505UM_MICROSCOPY_nan_29_2017-08-17T20:46:00,Animalia,Pisces,urn:lsid:marinespecies.org:taxname:11676,11676,WoRMS,larvae,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.4_2017-08-17T23:23:00Z,AMBON_Zooplankton_2017_ML1.4_58_Eucalanus_bungii_?_?_BONGO_505UM_MICROSCOPY_0.0005_34_2017-08-17T23:23:00,Animalia,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,196775,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.4_2017-08-17T23:23:00Z,AMBON_Zooplankton_2017_ML1.4_58_Centropages_abdominalis_?_?_BONGO_505UM_MICROSCOPY_0.0007_34_2017-08-17T23:23:00,Animalia,Centropages abdominalis,urn:lsid:marinespecies.org:taxname:196774,196774,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.4_2017-08-17T23:23:00Z,AMBON_Zooplankton_2017_ML1.4_58_Pseudocalanus_?_?_BONGO_505UM_MICROSCOPY_0.0009_34_2017-08-17T23:23:00,Animalia,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,104165,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.4_2017-08-17T23:23:00Z,AMBON_Zooplankton_2017_ML1.4_58_Hyperia_?_?_BONGO_505UM_MICROSCOPY_0.0012_34_2017-08-17T23:23:00,Animalia,Hyperia,urn:lsid:marinespecies.org:taxname:101796,101796,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.4_2017-08-17T23:23:00Z,AMBON_Zooplankton_2017_ML1.4_58_Clione_limacina_?_?_BONGO_505UM_MICROSCOPY_0.0081_34_2017-08-17T23:23:00,Animalia,Clione limacina,urn:lsid:marinespecies.org:taxname:139178,139178,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.4_2017-08-17T23:23:00Z,AMBON_Zooplankton_2017_ML1.4_58_Euphausiacea_furcilia_?_BONGO_505UM_MICROSCOPY_0.0243_34_2017-08-17T23:23:00,Animalia,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,1128,WoRMS,furcilia,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.4_2017-08-17T23:23:00Z,AMBON_Zooplankton_2017_ML1.4_58_Calanus_glacialis_marshallae_?_?_BONGO_505UM_MICROSCOPY_0.0269_34_2017-08-17T23:23:00,Animalia,Calanus glacialis/marshallae,urn:lsid:marinespecies.org:taxname:104465,104465,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.4_2017-08-17T23:23:00Z,AMBON_Zooplankton_2017_ML1.4_58_Hyperoche_medusarum_?_?_BONGO_505UM_MICROSCOPY_0.0573_34_2017-08-17T23:23:00,Animalia,Hyperoche medusarum,urn:lsid:marinespecies.org:taxname:103256,103256,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.4_2017-08-17T23:23:00Z,AMBON_Zooplankton_2017_ML1.4_58_Brachyura_zoea_?_BONGO_505UM_MICROSCOPY_0.1053_34_2017-08-17T23:23:00,Animalia,Brachyura,urn:lsid:marinespecies.org:taxname:106673,106673,WoRMS,zoea,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.4_2017-08-17T23:23:00Z,AMBON_Zooplankton_2017_ML1.4_58_Catablema_?_?_BONGO_505UM_MICROSCOPY_0.1988_34_2017-08-17T23:23:00,Animalia,Catablema,urn:lsid:marinespecies.org:taxname:117180,117180,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.4_2017-08-17T23:23:00Z,AMBON_Zooplankton_2017_ML1.4_58_Decapoda_megalopa_?_BONGO_505UM_MICROSCOPY_0.2485_34_2017-08-17T23:23:00,Animalia,Decapoda,urn:lsid:marinespecies.org:taxname:1130,1130,WoRMS,megalopa,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.4_2017-08-17T23:23:00Z,AMBON_Zooplankton_2017_ML1.4_58_Paguridae_zoea_?_BONGO_505UM_MICROSCOPY_0.4825_34_2017-08-17T23:23:00,Animalia,Paguridae,urn:lsid:marinespecies.org:taxname:106738,106738,WoRMS,zoea,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.4_2017-08-17T23:23:00Z,AMBON_Zooplankton_2017_ML1.4_58_Parasagitta_elegans_?_?_BONGO_505UM_MICROSCOPY_0.6323_34_2017-08-17T23:23:00,Animalia,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,105440,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.4_2017-08-17T23:23:00Z,AMBON_Zooplankton_2017_ML1.4_58_Mitrocomella_polydiademata_?_?_BONGO_505UM_MICROSCOPY_1.4455_34_2017-08-17T23:23:00,Animalia,Mitrocomella polydiademata,urn:lsid:marinespecies.org:taxname:117755,117755,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.5_2017-08-18T02:23:00Z,AMBON_Zooplankton_2017_ML1.5_59_Eucalanus_bungii_?_?_BONGO_505UM_MICROSCOPY_0.0003_42_2017-08-18T02:23:00,Animalia,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,196775,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.5_2017-08-18T02:23:00Z,AMBON_Zooplankton_2017_ML1.5_59_Pseudocalanus_?_?_BONGO_505UM_MICROSCOPY_0.0004_42_2017-08-18T02:23:00,Animalia,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,104165,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.5_2017-08-18T02:23:00Z,AMBON_Zooplankton_2017_ML1.5_59_Cumacea_?_?_BONGO_505UM_MICROSCOPY_0.0091_42_2017-08-18T02:23:00,Animalia,Cumacea,urn:lsid:marinespecies.org:taxname:1137,1137,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.5_2017-08-18T02:23:00Z,AMBON_Zooplankton_2017_ML1.5_59_Brachyura_zoea_?_BONGO_505UM_MICROSCOPY_0.0187_42_2017-08-18T02:23:00,Animalia,Brachyura,urn:lsid:marinespecies.org:taxname:106673,106673,WoRMS,zoea,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.5_2017-08-18T02:23:00Z,AMBON_Zooplankton_2017_ML1.5_59_Catablema_?_?_BONGO_505UM_MICROSCOPY_0.0225_42_2017-08-18T02:23:00,Animalia,Catablema,urn:lsid:marinespecies.org:taxname:117180,117180,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.5_2017-08-18T02:23:00Z,AMBON_Zooplankton_2017_ML1.5_59_Hyperia_?_?_BONGO_505UM_MICROSCOPY_0.0271_42_2017-08-18T02:23:00,Animalia,Hyperia,urn:lsid:marinespecies.org:taxname:101796,101796,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.5_2017-08-18T02:23:00Z,AMBON_Zooplankton_2017_ML1.5_59_Mertensia_ovum_?_?_BONGO_505UM_MICROSCOPY_0.0644_42_2017-08-18T02:23:00,Animalia,Mertensia ovum,urn:lsid:marinespecies.org:taxname:106377,106377,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.5_2017-08-18T02:23:00Z,AMBON_Zooplankton_2017_ML1.5_59_Melicertum_octocostatum_?_?_BONGO_505UM_MICROSCOPY_0.072_42_2017-08-18T02:23:00,Animalia,Melicertum octocostatum,urn:lsid:marinespecies.org:taxname:117743,117743,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.5_2017-08-18T02:23:00Z,AMBON_Zooplankton_2017_ML1.5_59_Clione_limacina_?_?_BONGO_505UM_MICROSCOPY_0.0957_42_2017-08-18T02:23:00,Animalia,Clione limacina,urn:lsid:marinespecies.org:taxname:139178,139178,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.5_2017-08-18T02:23:00Z,AMBON_Zooplankton_2017_ML1.5_59_Euphausiacea_furcilia_?_BONGO_505UM_MICROSCOPY_0.1042_42_2017-08-18T02:23:00,Animalia,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,1128,WoRMS,furcilia,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.5_2017-08-18T02:23:00Z,AMBON_Zooplankton_2017_ML1.5_59_Mysida_?_?_BONGO_505UM_MICROSCOPY_0.1167_42_2017-08-18T02:23:00,Animalia,Mysida,urn:lsid:marinespecies.org:taxname:149668,149668,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.5_2017-08-18T02:23:00Z,AMBON_Zooplankton_2017_ML1.5_59_Paguridae_zoea_?_BONGO_505UM_MICROSCOPY_0.1704_42_2017-08-18T02:23:00,Animalia,Paguridae,urn:lsid:marinespecies.org:taxname:106738,106738,WoRMS,zoea,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.5_2017-08-18T02:23:00Z,AMBON_Zooplankton_2017_ML1.5_59_Gammaridae_?_?_BONGO_505UM_MICROSCOPY_0.2137_42_2017-08-18T02:23:00,Animalia,Gammaridae,urn:lsid:marinespecies.org:taxname:101383,101383,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.5_2017-08-18T02:23:00Z,AMBON_Zooplankton_2017_ML1.5_59_Decapoda_megalopa_?_BONGO_505UM_MICROSCOPY_0.2663_42_2017-08-18T02:23:00,Animalia,Decapoda,urn:lsid:marinespecies.org:taxname:1130,1130,WoRMS,megalopa,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.5_2017-08-18T02:23:00Z,AMBON_Zooplankton_2017_ML1.5_59_Hippolytidae_?_?_BONGO_505UM_MICROSCOPY_0.9407_42_2017-08-18T02:23:00,Animalia,Hippolytidae,urn:lsid:marinespecies.org:taxname:106777,106777,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.5_2017-08-18T02:23:00Z,AMBON_Zooplankton_2017_ML1.5_59_Parasagitta_elegans_?_?_BONGO_505UM_MICROSCOPY_1.0042_42_2017-08-18T02:23:00,Animalia,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,105440,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.5_2017-08-18T02:23:00Z,AMBON_Zooplankton_2017_ML1.5_59_Mitrocomella_polydiademata_?_?_BONGO_505UM_MICROSCOPY_1.298_42_2017-08-18T02:23:00,Animalia,Mitrocomella polydiademata,urn:lsid:marinespecies.org:taxname:117755,117755,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
