eventDate,decimalLatitude,decimalLongitude,kingdom,scientificName,scientificNameID,eventID,occurrenceID,countryCode,geodeticDatum,occurrenceStatus,basisOfRecord
2024-08-02,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2024-08-02,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2024-08-02,US,WGS84,present,HumanObservation
2024-08-09,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2024-08-09,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2024-08-09,US,WGS84,present,HumanObservation
2024-08-16,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2024-08-16,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2024-08-16,US,WGS84,present,HumanObservation
2024-08-23,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2024-08-23,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2024-08-23,US,WGS84,present,HumanObservation
2024-08-30,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2024-08-30,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2024-08-30,US,WGS84,present,HumanObservation
2024-09-13,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2024-09-13,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2024-09-13,US,WGS84,present,HumanObservation
2024-09-20,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2024-09-20,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2024-09-20,US,WGS84,present,HumanObservation
2024-09-27,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2024-09-27,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2024-09-27,US,WGS84,present,HumanObservation
2024-10-04,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2024-10-04,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2024-10-04,US,WGS84,present,HumanObservation
2024-10-11,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2024-10-11,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2024-10-11,US,WGS84,present,HumanObservation
2024-10-18,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2024-10-18,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2024-10-18,US,WGS84,present,HumanObservation
2024-10-25,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2024-10-25,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2024-10-25,US,WGS84,present,HumanObservation
2024-11-01,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2024-11-01,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2024-11-01,US,WGS84,present,HumanObservation
2024-11-08,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2024-11-08,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2024-11-08,US,WGS84,present,HumanObservation
2024-11-15,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2024-11-15,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2024-11-15,US,WGS84,present,HumanObservation
2024-11-22,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2024-11-22,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2024-11-22,US,WGS84,present,HumanObservation
2024-11-27,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2024-11-27,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2024-11-27,US,WGS84,present,HumanObservation
2024-12-06,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2024-12-06,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2024-12-06,US,WGS84,present,HumanObservation
2024-12-13,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2024-12-13,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2024-12-13,US,WGS84,present,HumanObservation
2024-12-20,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2024-12-20,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2024-12-20,US,WGS84,present,HumanObservation
2024-12-26,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2024-12-26,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2024-12-26,US,WGS84,present,HumanObservation
2025-01-10,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2025-01-10,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2025-01-10,US,WGS84,present,HumanObservation
2025-01-17,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2025-01-17,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2025-01-17,US,WGS84,present,HumanObservation
2025-01-24,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2025-01-24,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2025-01-24,US,WGS84,present,HumanObservation
2025-01-31,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2025-01-31,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2025-01-31,US,WGS84,present,HumanObservation
2025-02-07,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2025-02-07,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2025-02-07,US,WGS84,present,HumanObservation
2025-02-14,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2025-02-14,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2025-02-14,US,WGS84,present,HumanObservation
2025-02-21,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2025-02-21,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2025-02-21,US,WGS84,present,HumanObservation
2025-02-28,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2025-02-28,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2025-02-28,US,WGS84,present,HumanObservation
2025-03-07,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2025-03-07,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2025-03-07,US,WGS84,present,HumanObservation
2025-03-14,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2025-03-14,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2025-03-14,US,WGS84,present,HumanObservation
2025-03-21,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2025-03-21,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2025-03-21,US,WGS84,present,HumanObservation
2025-03-28,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2025-03-28,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2025-03-28,US,WGS84,present,HumanObservation
2025-04-04,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2025-04-04,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2025-04-04,US,WGS84,present,HumanObservation
2025-04-11,17.939505,-67.04287,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Media Luna_2025-04-11,CARICOOS_Sargassum_monitoring_program_Sargassum_Media Luna_2025-04-11,US,WGS84,present,HumanObservation
2021-03-19,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-03-19,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-03-19,US,WGS84,present,HumanObservation
2021-04-08,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-04-08,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-04-08,US,WGS84,present,HumanObservation
2021-04-14,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-04-14,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-04-14,US,WGS84,present,HumanObservation
2021-04-21,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-04-21,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-04-21,US,WGS84,present,HumanObservation
2021-04-27,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-04-27,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-04-27,US,WGS84,present,HumanObservation
2021-05-05,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-05-05,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-05-05,US,WGS84,present,HumanObservation
2021-05-12,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-05-12,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-05-12,US,WGS84,present,HumanObservation
2021-05-18,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-05-18,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-05-18,US,WGS84,present,HumanObservation
2021-05-26,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-05-26,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-05-26,US,WGS84,present,HumanObservation
2021-06-04,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-06-04,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-06-04,US,WGS84,present,HumanObservation
2021-06-11,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-06-11,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-06-11,US,WGS84,present,HumanObservation
2021-06-16,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-06-16,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-06-16,US,WGS84,present,HumanObservation
2021-06-22,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-06-22,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-06-22,US,WGS84,present,HumanObservation
2021-06-30,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-06-30,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-06-30,US,WGS84,present,HumanObservation
2021-07-08,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-07-08,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-07-08,US,WGS84,present,HumanObservation
2021-07-21,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-07-21,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-07-21,US,WGS84,present,HumanObservation
2021-07-23,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-07-23,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-07-23,US,WGS84,present,HumanObservation
2021-07-29,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-07-29,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-07-29,US,WGS84,present,HumanObservation
2021-08-05,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-08-05,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-08-05,US,WGS84,present,HumanObservation
2021-08-10,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-08-10,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-08-10,US,WGS84,present,HumanObservation
2021-08-13,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-08-13,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-08-13,US,WGS84,present,HumanObservation
2021-08-20,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-08-20,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-08-20,US,WGS84,present,HumanObservation
2021-08-27,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-08-27,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-08-27,US,WGS84,present,HumanObservation
2021-09-01,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-09-01,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-09-01,US,WGS84,present,HumanObservation
2021-09-13,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-09-13,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-09-13,US,WGS84,present,HumanObservation
2021-09-22,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-09-22,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-09-22,US,WGS84,present,HumanObservation
2021-10-01,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-10-01,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-10-01,US,WGS84,present,HumanObservation
2021-10-08,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-10-08,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-10-08,US,WGS84,present,HumanObservation
2021-10-15,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-10-15,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-10-15,US,WGS84,present,HumanObservation
2021-10-22,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-10-22,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-10-22,US,WGS84,present,HumanObservation
2021-10-29,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-10-29,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-10-29,US,WGS84,present,HumanObservation
2021-11-03,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-11-03,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-11-03,US,WGS84,present,HumanObservation
2021-11-11,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-11-11,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-11-11,US,WGS84,present,HumanObservation
2021-11-19,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-11-19,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-11-19,US,WGS84,present,HumanObservation
2021-11-23,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-11-23,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-11-23,US,WGS84,present,HumanObservation
2021-12-03,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-12-03,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-12-03,US,WGS84,present,HumanObservation
2021-12-10,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-12-10,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-12-10,US,WGS84,present,HumanObservation
2021-12-15,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2021-12-15,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2021-12-15,US,WGS84,present,HumanObservation
2022-01-13,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-01-13,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-01-13,US,WGS84,present,HumanObservation
2022-01-19,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-01-19,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-01-19,US,WGS84,present,HumanObservation
2022-01-28,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-01-28,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-01-28,US,WGS84,present,HumanObservation
2022-02-04,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-02-04,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-02-04,US,WGS84,present,HumanObservation
2022-02-11,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-02-11,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-02-11,US,WGS84,present,HumanObservation
2022-02-17,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-02-17,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-02-17,US,WGS84,present,HumanObservation
2022-02-25,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-02-25,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-02-25,US,WGS84,present,HumanObservation
2022-03-04,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-03-04,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-03-04,US,WGS84,present,HumanObservation
2022-03-11,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-03-11,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-03-11,US,WGS84,present,HumanObservation
2022-03-18,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-03-18,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-03-18,US,WGS84,present,HumanObservation
2022-03-25,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-03-25,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-03-25,US,WGS84,present,HumanObservation
2022-04-08,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-04-08,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-04-08,US,WGS84,present,HumanObservation
2022-04-22,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-04-22,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-04-22,US,WGS84,present,HumanObservation
2022-04-29,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-04-29,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-04-29,US,WGS84,present,HumanObservation
2022-05-06,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-05-06,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-05-06,US,WGS84,present,HumanObservation
2022-05-13,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-05-13,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-05-13,US,WGS84,present,HumanObservation
2022-05-20,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-05-20,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-05-20,US,WGS84,present,HumanObservation
2022-05-27,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-05-27,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-05-27,US,WGS84,present,HumanObservation
2022-06-03,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-06-03,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-06-03,US,WGS84,present,HumanObservation
2022-06-10,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-06-10,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-06-10,US,WGS84,present,HumanObservation
2022-06-17,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-06-17,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-06-17,US,WGS84,present,HumanObservation
2022-06-24,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-06-24,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-06-24,US,WGS84,present,HumanObservation
2022-07-01,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-07-01,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-07-01,US,WGS84,present,HumanObservation
2022-07-08,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-07-08,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-07-08,US,WGS84,present,HumanObservation
2022-07-15,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-07-15,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-07-15,US,WGS84,present,HumanObservation
2022-07-22,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-07-22,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-07-22,US,WGS84,present,HumanObservation
2022-07-29,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-07-29,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-07-29,US,WGS84,present,HumanObservation
2022-08-05,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-08-05,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-08-05,US,WGS84,present,HumanObservation
2022-08-12,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-08-12,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-08-12,US,WGS84,present,HumanObservation
2022-08-19,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-08-19,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-08-19,US,WGS84,present,HumanObservation
2022-08-25,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-08-25,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-08-25,US,WGS84,present,HumanObservation
2022-09-09,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-09-09,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-09-09,US,WGS84,present,HumanObservation
2022-09-15,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-09-15,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-09-15,US,WGS84,present,HumanObservation
2022-10-14,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-10-14,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-10-14,US,WGS84,present,HumanObservation
2022-10-20,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-10-20,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-10-20,US,WGS84,present,HumanObservation
2022-10-28,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-10-28,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-10-28,US,WGS84,present,HumanObservation
2022-11-10,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-11-10,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-11-10,US,WGS84,present,HumanObservation
2022-11-18,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-11-18,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-11-18,US,WGS84,present,HumanObservation
2022-11-23,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-11-23,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-11-23,US,WGS84,present,HumanObservation
2022-12-02,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-12-02,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-12-02,US,WGS84,present,HumanObservation
2022-12-09,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-12-09,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-12-09,US,WGS84,present,HumanObservation
2022-12-16,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2022-12-16,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2022-12-16,US,WGS84,present,HumanObservation
2023-02-03,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2023-02-03,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2023-02-03,US,WGS84,present,HumanObservation
2023-02-10,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2023-02-10,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2023-02-10,US,WGS84,present,HumanObservation
2023-02-17,17.943192,-67.05644,Chromista,Sargassum,urn:lsid:marinespecies.org:taxname:144132,Laurel_2023-02-17,CARICOOS_Sargassum_monitoring_program_Sargassum_Laurel_2023-02-17,US,WGS84,present,HumanObservation
