"","organization","work_area","project","survey","site_id","date","sampling_bout","dive_supervisor","collector","hakai_id","sample_type","depth","transect_dist","collected_start","collected_end","bag_uid","bag_number","density_range","substrate","patchiness","adj_habitat_1","adj_habitat_2","sample_collected","vegetation_1","vegetation_2","comments","quality_log"
"1081","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2",2017-05-21,2,"angeleen,gillian","kyle","2017-05-21_KOEYE_ESTUARY_EDGE2_5 - 10","seagrass_habitat",4.3,"5 - 10",2017-05-21 16:25:11,2017-05-21 16:30:19,NA,NA,NA,"sand,gravel","3 - 4",NA,NA,FALSE,NA,NA,NA,NA
"1082","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2",2017-05-21,2,"angeleen,gillian","kyle","7008","seagrass_habitat",4.2,"10 - 15",2017-05-21 16:25:11,2017-05-21 16:30:19,"7008",107,NA,"sand,gravel","1 - 2",NA,NA,TRUE,NA,NA,NA,NA
"1083","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2",2017-05-21,2,"angeleen,gillian","kyle","2017-05-21_KOEYE_ESTUARY_EDGE2_15 - 20","seagrass_habitat",4.2,"15 - 20",2017-05-21 16:25:11,2017-05-21 16:30:19,NA,NA,NA,"sand,gravel","1 - 2",NA,NA,FALSE,NA,NA,NA,NA
"1084","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2",2017-05-21,2,"angeleen,gillian","kyle","7028","seagrass_habitat",3.9,"20 - 25",2017-05-21 16:25:11,2017-05-21 16:30:19,"7028",61,NA,"shell hash,gravel","1 - 2",NA,NA,TRUE,NA,NA,NA,NA
"1085","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2",2017-05-21,2,"angeleen,gillian","kyle","7013","seagrass_habitat",3.8,"25 - 30",2017-05-21 16:25:11,2017-05-21 16:30:19,"7013",3,NA,"shell hash,gravel","< 1",NA,NA,TRUE,NA,NA,NA,NA
"1086","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2017-07-03,3,"angeleen","tanya","2572","seagrass_habitat",3.1,"0 - 5",2017-07-03 09:41:19,2017-07-03 09:46:40,"2572",306,NA,"mud","< 1","seagrass",NA,TRUE,NA,NA,NA,NA
"1087","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2017-07-03,3,"angeleen","tanya","2017-07-03_PRUTH_BAY_EDGE3_5 - 10","seagrass_habitat",3.3,"5 - 10",2017-07-03 09:41:19,2017-07-03 09:46:40,NA,NA,NA,"mud,boulder",NA,NA,NA,FALSE,NA,NA,NA,NA
"1088","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2017-07-03,3,"angeleen","tanya","2776","seagrass_habitat",3.4,"10 - 15",2017-07-03 09:41:19,2017-07-03 09:46:40,"2776",1004,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"1089","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2017-07-03,3,"angeleen","tanya","2017-07-03_PRUTH_BAY_EDGE3_15 - 20","seagrass_habitat",3.3,"15 - 20",2017-07-03 09:41:19,2017-07-03 09:46:40,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
"1090","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2017-07-03,3,"angeleen","tanya","2378","seagrass_habitat",3.3,"20 - 25",2017-07-03 09:41:19,2017-07-03 09:46:40,"2378",112,NA,"mud,boulder",NA,NA,NA,TRUE,NA,NA,NA,NA
"1091","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2017-07-03,3,"angeleen","tanya","2778","seagrass_habitat",3,"25 - 30",2017-07-03 09:41:19,2017-07-03 09:46:40,"2778",314,NA,"mud,boulder",NA,NA,NA,TRUE,NA,NA,NA,NA
"1092","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR5",2017-08-24,5,"angeleen,carolyn","zach","10158","seagrass_habitat",3.4,"0 - 5",2017-08-24 21:39:14,2017-08-24 21:49:26,"10158",3015,NA,"mud,sand","< 1",NA,"seagrass",TRUE,NA,NA,NA,NA
"1093","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR5",2017-08-24,5,"angeleen,carolyn","zach","10154","seagrass_habitat",3.4,"5 - 10",2017-08-24 21:39:14,2017-08-24 21:49:26,"10154",3003,NA,"mud,sand","< 1","seagrass",NA,TRUE,NA,NA,NA,"1: Extra biomass"
"1094","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR5",2017-08-24,5,"angeleen,carolyn","zach","10104","seagrass_habitat",3.4,"10 - 15",2017-08-24 21:39:14,2017-08-24 21:49:26,"10104",3004,NA,"mud,sand","< 1","seagrass",NA,TRUE,NA,NA,NA,NA
"1095","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR5",2017-08-24,5,"angeleen,carolyn","zach","10169","seagrass_habitat",3.4,"15 - 20",2017-08-24 21:39:14,2017-08-24 21:49:26,"10169",3002,NA,"mud,sand","< 1","seagrass",NA,TRUE,NA,NA,NA,NA
"1096","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR5",2017-08-24,5,"angeleen,carolyn","zach","10108","seagrass_habitat",3.4,"20 - 25",2017-08-24 21:39:14,2017-08-24 21:49:26,"10108",3001,NA,"mud,sand","< 1","seagrass",NA,TRUE,NA,NA,NA,NA
"1097","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR5",2017-08-24,5,"angeleen,carolyn","zach","10171","seagrass_habitat",3.4,"25 - 30",2017-08-24 21:39:14,2017-08-24 21:49:26,"10171",3000,NA,"mud,sand","< 1","seagrass",NA,TRUE,NA,NA,NA,NA
"1098","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2017-08-25,6,"angeleen,carolyn","zach","10084","seagrass_habitat",6.4,"0 - 5",2017-08-25 18:42:50,2017-08-25 18:46:59,"10084",802,NA,"sand,shell hash","1 - 2","seagrass",NA,TRUE,"des",NA,NA,NA
"1099","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2017-08-25,6,"angeleen,carolyn","zach","10224","seagrass_habitat",6.5,"5 - 10",2017-08-25 18:42:50,2017-08-25 18:46:59,"10224",718,NA,"sand,shell hash","2 - 3","seagrass",NA,TRUE,"des","saclat",NA,NA
"1100","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2017-08-25,6,"angeleen,carolyn","zach","10110","seagrass_habitat",6.4,"10 - 15",2017-08-25 18:42:50,2017-08-25 18:46:59,"10110",106,NA,"sand,shell hash","2 - 3","seagrass",NA,TRUE,"des",NA,NA,NA
"1101","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2017-08-25,6,"angeleen,carolyn","zach","10159","seagrass_habitat",6.6,"15 - 20",2017-08-25 18:42:50,2017-08-25 18:46:59,"10159",516,NA,"sand,shell hash","2 - 3","seagrass",NA,TRUE,"saclat",NA,NA,NA
"1102","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2017-08-25,6,"angeleen,carolyn","zach","10175","seagrass_habitat",6.5,"20 - 25",2017-08-25 18:42:50,2017-08-25 18:46:59,"10175",724,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,"saclat",NA,NA,NA
"1103","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2017-08-25,6,"angeleen,carolyn","zach","10036","seagrass_habitat",6.5,"25 - 30",2017-08-25 18:42:50,2017-08-25 18:46:59,"10036",501,NA,"sand,shell hash","4 - 5","seagrass",NA,TRUE,"des","saclat",NA,NA
"1104","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3",2017-08-29,3,"angeleen","zach","10117","seagrass_habitat",2.6,"0 - 5",2017-08-29 20:19:28,2017-08-29 20:29:42,"10117",545,NA,"sand","< 1","sand",NA,TRUE,"phyllospadix",NA,NA,NA
"1105","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3",2017-08-29,3,"angeleen","zach","2017-08-29_MCMULLIN_NORTH_EDGE3_5 - 10","seagrass_habitat",3,"5 - 10",2017-08-29 20:19:28,2017-08-29 20:29:42,NA,NA,NA,"sand","1 - 2","flat kelp",NA,FALSE,"phyllospadix",NA,NA,NA
"1106","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3",2017-08-29,3,"angeleen","zach","8899","seagrass_habitat",3.2,"10 - 15",2017-08-29 20:19:28,2017-08-29 20:29:42,"8899",3506,NA,"sand,shell hash","1 - 2","flat kelp",NA,TRUE,"ulva",NA,NA,NA
"1107","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3",2017-08-29,3,"angeleen","zach","2017-08-29_MCMULLIN_NORTH_EDGE3_15 - 20","seagrass_habitat",3.4,"15 - 20",2017-08-29 20:19:28,2017-08-29 20:29:42,NA,NA,NA,"sand","1 - 2","flat kelp",NA,FALSE,"macro",NA,NA,NA
"1108","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3",2017-08-29,3,"angeleen","zach","8889","seagrass_habitat",35,"20 - 25",2017-08-29 20:19:28,2017-08-29 20:29:42,"8889",306,NA,"sand","1 - 2","flat kelp",NA,TRUE,"macro",NA,NA,NA
"1109","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3",2017-08-29,3,"angeleen","zach","10119","seagrass_habitat",3.7,"25 - 30",2017-08-29 20:19:28,2017-08-29 20:29:42,"10119",852,NA,"sand","< 1","flat kelp",NA,TRUE,"phyllospadix","codium",NA,NA
"1110","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR6",2017-08-29,6,"angeleen","zach","8895","seagrass_habitat",2.6,"10 - 15",2017-08-29 18:07:48,2017-08-29 18:17:05,"8895",3508,NA,"mud,detritus","< 1",NA,NA,TRUE,NA,NA,NA,NA
"1111","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2017-11-22,1,"gillian","zach","10891","seagrass_habitat",3.8,"0 - 5",2017-11-21 18:25:52,2017-11-21 18:28:27,"10891",6013,NA,"sand","< 1","sand",NA,TRUE,NA,NA,NA,"1: Flowering shoots 0 for entire transects"
"1112","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2017-11-22,1,"gillian","zach","2017-11-22_CHOKED_PASS_EDGE1_5 - 10","seagrass_habitat",3.7,"5 - 10",2017-11-21 18:25:52,2017-11-21 18:28:27,NA,NA,NA,"sand","< 1","sand",NA,FALSE,NA,NA,NA,NA
"1113","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2017-11-22,1,"gillian","zach","2017-11-22_CHOKED_PASS_EDGE1_10 - 15","seagrass_habitat",3.7,"10 - 15",2017-11-21 18:25:52,2017-11-21 18:28:27,NA,NA,NA,"sand","< 1","sand",NA,FALSE,NA,NA,NA,NA
"1114","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2017-11-22,1,"gillian","zach","10986","seagrass_habitat",3.8,"15 - 20",2017-11-21 18:25:52,2017-11-21 18:28:27,"10986",3215,NA,"sand","< 1","sand",NA,TRUE,NA,NA,NA,NA
"1115","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2017-11-22,1,"gillian","zach","2017-11-22_CHOKED_PASS_EDGE1_20 - 25","seagrass_habitat",3.7,"20 - 25",2017-11-21 18:25:52,2017-11-21 18:28:27,NA,NA,NA,"sand","< 1","sand",NA,FALSE,NA,NA,NA,NA
"1116","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2017-11-22,1,"gillian","zach","11180","seagrass_habitat",3.5,"25 - 30",2017-11-21 18:25:52,2017-11-21 18:28:27,"11180",725,NA,"sand","< 1","sand",NA,TRUE,NA,NA,NA,NA
"1117","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2017-11-18,3,"other","zach","10962","seagrass_habitat",5.9,"0 - 5",2017-11-18 19:24:26,2017-11-18 19:28:39,"10962",804,NA,"sand","1 - 2","sand",NA,TRUE,NA,NA,NA,"1: Flowers 0"
"1118","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2017-11-18,3,"other","zach","2017-11-18_PRUTH_BAY_EDGE3_5 - 10","seagrass_habitat",6.2,"5 - 10",2017-11-18 19:24:26,2017-11-18 19:28:39,NA,NA,NA,"sand","1 - 2","sand",NA,FALSE,NA,NA,NA,NA
"1119","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2017-11-18,3,"other","zach","2017-11-18_PRUTH_BAY_EDGE3_10 - 15","seagrass_habitat",6.2,"10 - 15",2017-11-18 19:24:26,2017-11-18 19:28:39,NA,NA,NA,"sand","1 - 2","sand",NA,FALSE,NA,NA,NA,NA
"1120","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2017-11-18,3,"other","zach","11114","seagrass_habitat",6.1,"15 - 20",2017-11-18 19:24:26,2017-11-18 19:28:39,"11114",5,NA,"sand","< 1","sand",NA,TRUE,NA,NA,NA,"1: Bag I5"
"1121","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2017-11-18,3,"other","zach","2017-11-18_PRUTH_BAY_EDGE3_20 - 25","seagrass_habitat",5.7,"20 - 25",2017-11-18 19:24:26,2017-11-18 19:28:39,NA,NA,NA,"sand","< 1","sand",NA,FALSE,NA,NA,NA,NA
"1122","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2017-11-18,3,"other","zach","10835","seagrass_habitat",5.4,"25 - 30",2017-11-18 19:24:26,2017-11-18 19:28:39,"10835",3207,NA,"sand",NA,"sand",NA,TRUE,NA,NA,NA,NA
"1123","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR6",2016-08-19,6,"Zach","Kyle","2300","seagrass_habitat",4.3,"25 - 30",2016-08-19 21:20:26,2016-08-19 21:27:31,"2300",800,"60 - 80","sand,shell hash,gravel","43102","seagrass",NA,TRUE,NA,NA,NA,NA
"1124","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4",2018-02-19,4,"gillian","ben","11198","seagrass_habitat",3,"0 - 5",2018-02-19 21:25:52,2018-02-19 21:28:16,"11198",545,NA,"mud,sand","< 1","seagrass",NA,TRUE,NA,NA,NA,NA
"1125","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4",2018-02-19,4,"gillian","ben","2018-02-19_PRUTH_BAY_INTERIOR4_5 - 10","seagrass_habitat",2.9,"5 - 10",2018-02-19 21:25:52,2018-02-19 21:28:16,NA,NA,NA,"mud,sand","1 - 2","seagrass",NA,FALSE,NA,NA,NA,NA
"1126","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4",2018-02-19,4,"gillian","ben","10964","seagrass_habitat",2.9,"10 - 15",2018-02-19 21:25:52,2018-02-19 21:28:16,"10964",1512,NA,"mud,sand","< 1","seagrass",NA,TRUE,NA,NA,NA,NA
"1127","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4",2018-02-19,4,"gillian","ben","2018-02-19_PRUTH_BAY_INTERIOR4_15 - 20","seagrass_habitat",2.9,"15 - 20",2018-02-19 21:25:52,2018-02-19 21:28:16,NA,NA,NA,"mud,sand","< 1","seagrass",NA,FALSE,NA,NA,NA,NA
"1128","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4",2018-02-19,4,"gillian","ben","2018-02-19_PRUTH_BAY_INTERIOR4_20 - 25","seagrass_habitat",3,"20 - 25",2018-02-19 21:25:52,2018-02-19 21:28:16,NA,NA,NA,"mud,sand","< 1","seagrass",NA,FALSE,NA,NA,NA,NA
"1129","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR4",2018-02-19,4,"gillian","ben","11199","seagrass_habitat",3,"25 - 30",2018-02-19 21:25:52,2018-02-19 21:28:16,"11199",3513,NA,"mud,sand","< 1","seagrass",NA,TRUE,NA,NA,NA,NA
"1130","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR6",2017-08-29,6,"angeleen","zach","10125","seagrass_habitat",2.5,"5 - 10",2017-08-29 18:06:57,2017-08-29 18:11:43,"10125",3521,NA,"mud,detritus","< 1","seagrass",NA,TRUE,NA,NA,NA,NA
"1131","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR6",2017-08-29,6,"angeleen","zach","2017-08-29_MCMULLIN_NORTH_INTERIOR6_15 - 20","seagrass_habitat",2.8,"15 - 20",2017-08-29 18:06:57,2017-08-29 18:11:43,"2017-08-29_MCMULLIN_NORTH_INTERIOR6_15 - 20",NA,NA,"mud,detritus","< 1","seagrass",NA,FALSE,NA,NA,NA,"1: Sample missing, possibly not collected."
"1132","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE7",2017-06-12,7,"gillian","zach","17017","seagrass_habitat",2.8,"20 - 25",2017-06-12 16:40:26,2017-06-12 16:48:50,"17017",306,NA,"sand,shell hash","< 1","standing kelp",NA,TRUE,"des",NA,NA,NA
"1133","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3",2018-08-07,3,"angeleen,krystal","zach","17176","seagrass_habitat",2.7,"0 - 5",2018-08-07 23:16:04,2018-08-07 23:22:10,"17176",3547,NA,"sand","< 1","standing kelp",NA,TRUE,"ulva",NA,NA,"1: Flowering 0, bgb bag blank, bgb uid 17099"
"1134","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3",2018-08-07,3,"angeleen,krystal","zach","2018-08-07_MCMULLIN_NORTH_EDGE3_5 - 10","seagrass_habitat",3,"5 - 10",2018-08-07 23:16:04,2018-08-07 23:22:10,NA,NA,NA,"sand,boulder","< 1","standing kelp",NA,FALSE,"ulva",NA,NA,"1: Flowering 0"
"1135","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3",2018-08-07,3,"angeleen,krystal","zach","17186","seagrass_habitat",3.2,"10 - 15",2018-08-07 23:16:04,2018-08-07 23:22:10,"17186",3018,NA,"sand","1 - 2","standing kelp",NA,TRUE,"codium","mazz",NA,"1: Flowering 0, bgb bag 3018, bgb uid 17186"
"1136","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3",2018-08-07,3,"angeleen,krystal","zach","2018-08-07_MCMULLIN_NORTH_EDGE3_15 - 20","seagrass_habitat",3.5,"15 - 20",2018-08-07 23:16:04,2018-08-07 23:22:10,NA,NA,NA,"sand","< 1","standing kelp",NA,FALSE,"ulva",NA,NA,NA
"1137","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3",2018-08-07,3,"angeleen,krystal","zach","17183","seagrass_habitat",3.5,"20 - 25",2018-08-07 23:16:04,2018-08-07 23:22:10,"17183",6011,NA,"sand","< 1","standing kelp",NA,TRUE,"ulva",NA,NA,"1: Flowering 0, bgb bag 6001, 17069"
"1138","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3",2018-08-07,3,"angeleen,krystal","zach","17151","seagrass_habitat",3.6,"25 - 30",2018-08-07 23:16:04,2018-08-07 23:22:10,"17151",6008,NA,"sand","< 1","standing kelp",NA,TRUE,"ulva","phyllospadix",NA,"1: Flowering 0, bgb bag b-17, bgb uid 17169"
"1139","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1",2018-08-10,1,"angeleen,krystal","zach","17195","seagrass_habitat",6.5,"0 - 5",2018-08-10 17:47:16,2018-08-10 17:53:25,"17195",3544,NA,"sand","< 1","standing kelp",NA,TRUE,NA,NA,NA,"1: Macro bgb bag 3550, bgb uid 17270 flowering 0"
"1140","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1",2018-08-10,1,"angeleen,krystal","zach","2018-08-10_TRIQUET_BAY_EDGE1_5 - 10","seagrass_habitat",6.5,"5 - 10",2018-08-10 17:47:16,2018-08-10 17:53:25,NA,NA,NA,"sand","1 - 2","standing kelp",NA,FALSE,"macro",NA,NA,"1: Macro , flowering 0"
"1141","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1",2018-08-10,1,"angeleen,krystal","zach","17287","seagrass_habitat",6.5,"10 - 15",2018-08-10 17:47:16,2018-08-10 17:53:25,"17287",1015,NA,"sand","1 - 2","standing kelp",NA,TRUE,"macro",NA,NA,"1: Macro , bgb bag 3543 bgb uid 17277 flowering 0"
"1142","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1",2018-08-10,1,"angeleen,krystal","zach","2018-08-10_TRIQUET_BAY_EDGE1_15 - 20","seagrass_habitat",6.4,"15 - 20",2018-08-10 17:47:16,2018-08-10 17:53:25,NA,NA,NA,"sand","< 1","standing kelp",NA,FALSE,NA,NA,NA,"1: Macro flowering 0"
"1143","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1",2018-08-10,1,"angeleen,krystal","zach","17209","seagrass_habitat",6.1,"20 - 25",2018-08-10 17:47:16,2018-08-10 17:53:25,"17209",66,NA,"sand","1 - 2","standing kelp",NA,TRUE,NA,NA,NA,"1: Macro bgb bag 7542 bgb uid 17279 flowering 0"
"1144","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1",2018-08-10,1,"angeleen,krystal","zach","17229","seagrass_habitat",5.8,"25 - 30",2018-08-10 17:47:16,2018-08-10 17:53:25,"17229",39,NA,"sand","1 - 2","standing kelp",NA,TRUE,NA,NA,NA,"1: Macro bgb bag 935 bgb uid 17276, flowering 1"
"1145","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR6",2018-08-20,6,"angeleen","zach","2018-08-20_TRIQUET_NORTH_INTERIOR6_0 - 5","seagrass_habitat",5.1,"0 - 5",2018-08-20 22:36:12,2018-08-20 22:42:21,NA,NA,NA,"sand,shell hash","1 - 2","seagrass",NA,FALSE,NA,NA,NA,"1: Flowering 0"
"1146","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR6",2018-08-20,6,"angeleen","zach","2018-08-20_TRIQUET_NORTH_INTERIOR6_5 - 10","seagrass_habitat",4.7,"5 - 10",2018-08-20 22:36:12,2018-08-20 22:42:21,NA,NA,NA,"sand,shell hash","< 1","seagrass",NA,FALSE,NA,NA,NA,"1: Flowering 0"
"1147","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR6",2018-08-20,6,"angeleen","zach","2018-08-20_TRIQUET_NORTH_INTERIOR6_10 - 15","seagrass_habitat",4.4,"10 - 15",2018-08-20 22:36:12,2018-08-20 22:42:21,NA,NA,NA,"sand,shell hash","1 - 2","seagrass",NA,FALSE,NA,NA,NA,"1: Flowering 0"
"1148","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR6",2018-08-20,6,"angeleen","zach","2018-08-20_TRIQUET_NORTH_INTERIOR6_15 - 20","seagrass_habitat",3.9,"15 - 20",2018-08-20 22:36:12,2018-08-20 22:42:21,NA,NA,NA,"sand,shell hash","1 - 2","standing kelp",NA,FALSE,NA,NA,NA,"1: Flowering 0"
"1149","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR6",2018-08-20,6,"angeleen","zach","2018-08-20_TRIQUET_NORTH_INTERIOR6_20 - 25","seagrass_habitat",3.5,"20 - 25",2018-08-20 22:36:12,2018-08-20 22:42:21,NA,NA,NA,"sand,shell hash","1 - 2","standing kelp",NA,FALSE,NA,NA,NA,"1: Flowering 0"
"1150","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR6",2018-08-20,6,"angeleen","zach","2018-08-20_TRIQUET_NORTH_INTERIOR6_25 - 30","seagrass_habitat",3.3,"25 - 30",2018-08-20 22:36:12,2018-08-20 22:42:21,NA,NA,NA,"sand,bedrock","4 - 5","standing kelp",NA,FALSE,"macro",NA,NA,"1: Flowering 0"
"1151","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHEAST","GOOSE_SOUTHEAST_INTERIOR5",2018-08-20,5,"angeleen","zach","2018-08-20_GOOSE_SOUTHEAST_INTERIOR5_0 - 5","seagrass_habitat",5,"0 - 5",2018-08-20 20:13:11,2018-08-20 20:20:17,NA,NA,NA,"sand,cobble","4 - 5","standing kelp","seagrass",FALSE,"phyllospadix",NA,NA,"1: Flowering 0, phyllospadix patch <1"
"1152","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHEAST","GOOSE_SOUTHEAST_INTERIOR5",2018-08-20,5,"angeleen","zach","2018-08-20_GOOSE_SOUTHEAST_INTERIOR5_5 - 10","seagrass_habitat",5.1,"5 - 10",2018-08-20 20:13:11,2018-08-20 20:20:17,NA,NA,NA,"sand,cobble","4 - 5","seagrass",NA,FALSE,"phyllospadix","neogastroclonium",NA,"1: Flowering 0, phyllospadix patch <1"
"1153","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHEAST","GOOSE_SOUTHEAST_INTERIOR5",2018-08-20,5,"angeleen","zach","2018-08-20_GOOSE_SOUTHEAST_INTERIOR5_10 - 15","seagrass_habitat",5.1,"10 - 15",2018-08-20 20:13:11,2018-08-20 20:20:17,NA,NA,NA,"sand,cobble","4 - 5","seagrass",NA,FALSE,"phyllospadix",NA,NA,"1: Flowering 0, phyllospadix patch <1"
"1154","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHEAST","GOOSE_SOUTHEAST_INTERIOR5",2018-08-20,5,"angeleen","zach","2018-08-20_GOOSE_SOUTHEAST_INTERIOR5_15 - 20","seagrass_habitat",51,"15 - 20",2018-08-20 20:13:11,2018-08-20 20:20:17,NA,NA,NA,"sand,cobble","4 - 5","seagrass",NA,FALSE,"phyllospadix","plocamium",NA,"1: Flowering 0, phyllospadix patch <1"
