Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal _degrees_north],Bottom_Depth_[m],Cast_Number,Depth_[m],Accepted_Organism_Identification,Life_Stage,APHIA_ID,Abundance_[#/m3],Biomass_[mg dw/m3]
AMBON2017,BBL7,TWINRING_150UM_MICROSCOPY,2017-08-21T21:40,-166.0563,69.9168,45,,42,Pseudocalanus,male,104165,19.493,0.0546
AMBON2017,BBL7,TWINRING_150UM_MICROSCOPY,2017-08-21T21:40,-166.0563,69.9168,45,,42,Aglantha digitale, ,117849,11.574,0.0548
AMBON2017,BBL7,TWINRING_150UM_MICROSCOPY,2017-08-21T21:40,-166.0563,69.9168,45,,42,Echinodermata,bipinnaria,1806,58.479,0.0654
AMBON2017,BBL7,TWINRING_150UM_MICROSCOPY,2017-08-21T21:40,-166.0563,69.9168,45,,42,Ophiuroidea,larvae,123084,126.704,0.0698
AMBON2017,BBL7,TWINRING_150UM_MICROSCOPY,2017-08-21T21:40,-166.0563,69.9168,45,,42,Decapoda,megalopa,1130,0.076,0.0915
AMBON2017,BBL7,TWINRING_150UM_MICROSCOPY,2017-08-21T21:40,-166.0563,69.9168,45,,42,Cirripedia,cyprid,1082,9.746,0.099
AMBON2017,BBL7,TWINRING_150UM_MICROSCOPY,2017-08-21T21:40,-166.0563,69.9168,45,,42,Cirripedia,nauplii,1082,107.211,0.1011
AMBON2017,BBL7,TWINRING_150UM_MICROSCOPY,2017-08-21T21:40,-166.0563,69.9168,45,,42,Podon leuckartii, ,106277,92.591,0.1087
AMBON2017,BBL7,TWINRING_150UM_MICROSCOPY,2017-08-21T21:40,-166.0563,69.9168,45,,42,Euphausiacea,calytopsis,1128,15.838,0.1156
AMBON2017,BBL7,TWINRING_150UM_MICROSCOPY,2017-08-21T21:40,-166.0563,69.9168,45,,42,Pseudocalanus newmani, ,157679,46.296,0.1417
AMBON2017,BBL7,TWINRING_150UM_MICROSCOPY,2017-08-21T21:40,-166.0563,69.9168,45,,42,Acartia longiremis, ,104257,26.803,0.1431
AMBON2017,BBL7,TWINRING_150UM_MICROSCOPY,2017-08-21T21:40,-166.0563,69.9168,45,,42,Fritillaria borealis, ,103375,341.126,0.1683
AMBON2017,BBL7,TWINRING_150UM_MICROSCOPY,2017-08-21T21:40,-166.0563,69.9168,45,,42,Clione limacina, ,139178,0.152,0.2765
AMBON2017,BBL7,TWINRING_150UM_MICROSCOPY,2017-08-21T21:40,-166.0563,69.9168,45,,42,Acartia, ,104108,409.351,0.2898
AMBON2017,BBL7,TWINRING_150UM_MICROSCOPY,2017-08-21T21:40,-166.0563,69.9168,45,,42,Parasagitta elegans, ,105440,4.569,0.5578
AMBON2017,BBL7,TWINRING_150UM_MICROSCOPY,2017-08-21T21:40,-166.0563,69.9168,45,,42,Calanoida,nauplii,1100,1403.485,0.5756
AMBON2017,BBL7,TWINRING_150UM_MICROSCOPY,2017-08-21T21:40,-166.0563,69.9168,45,,42,Calanus glacialis/marshallae, ,196770,2.741,0.9118
AMBON2017,BBL7,TWINRING_150UM_MICROSCOPY,2017-08-21T21:40,-166.0563,69.9168,45,,42,Polychaeta,larvae,883,877.18,1.1311
AMBON2017,BBL7,TWINRING_150UM_MICROSCOPY,2017-08-21T21:40,-166.0563,69.9168,45,,42,Pseudocalanus, ,104165,1383.996,1.6595
AMBON2017,BBL7,TWINRING_150UM_MICROSCOPY,2017-08-21T21:40,-166.0563,69.9168,45,,42,Centropages abdominalis, ,196774,1345.01,1.8723
AMBON2017,BBL7,TWINRING_150UM_MICROSCOPY,2017-08-21T21:40,-166.0563,69.9168,45,,42,Oithona similis, ,106656,2534.07,2.4358
AMBON2017,BBL7,TWINRING_150UM_MICROSCOPY,2017-08-21T21:40,-166.0563,69.9168,45,,42,Bivalvia, ,105,25340.832,5.5622
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Cyclopoida,nauplii,1101,0.049,0.00001
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Calanus glacialis/marshallae, ,196770,0.099,0.0001
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Bryozoa,cyphonautes,146142,0.197,0.0001
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Limacina helicina, ,140223,0.197,0.0001
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Oithona setigera, ,106655,0.025,0.0001
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Oikopleura vanhoeffeni, ,103417,0.099,0.0001
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Pseudocalanus newmani, ,157679,0.049,0.0001
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Tortanus discaudatus, ,157684,0.025,0.0001
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Eucalanus bungii, ,196775,0.049,0.0002
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Obelia longissima, ,117389,0.099,0.0003
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Pseudocalanus,male,104165,0.148,0.0003
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Oikopleura, ,103367,0.197,0.0004
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Ophiuroidea,larvae,123084,0.79,0.0004
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Pseudocalanus acuspes, ,104514,0.099,0.0004
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Gastropoda,larvae,101,0.79,0.0006
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Triconia borealis, ,128956,0.296,0.0007
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Pseudocalanus mimus, ,355067,0.099,0.0008
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Sipuncula,larvae,1268,0.493,0.0011
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Calanoida,nauplii,1100,1.974,0.0014
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Cirripedia,nauplii,1082,4.54,0.0034
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Acartia, ,104108,3.553,0.0038
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Polychaeta,larvae,883,0.592,0.004
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Acartia longiremis, ,104257,1.48,0.0066
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Euphausiacea,furcilia,1128,0.049,0.0078
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Ctenophora, ,1248,0.049,0.0102
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Centropages abdominalis, ,196774,1.579,0.0103
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Fritillaria borealis, ,103375,64.745,0.0164
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Pseudocalanus, ,104165,8.389,0.0169
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Bivalvia, ,105,78.958,0.018
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Hyperoche medusarum, ,103256,0.025,0.0186
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Halitholus cirratus, ,157951,0.025,0.021
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Hippolytidae, ,106777,0.025,0.0289
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Aglantha digitale, ,117849,9.08,0.0319
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Mertensia ovum, ,106377,0.025,0.0379
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Brachyura,zoea,106673,0.222,0.0386
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Themisto pacifica, ,254453,0.074,0.0571
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Decapoda,megalopa,1130,0.099,0.1015
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Parasagitta elegans, ,105440,2.912,0.1088
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Clione limacina, ,139178,0.074,0.1266
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Melicertum octocostatum, ,117743,0.074,0.134
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Oithona similis, ,106656,140.545,0.148
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Paguridae,zoea,106738,0.321,0.1697
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Cirripedia,cyprid,1082,8.883,0.1766
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Aglantha digitale, ,117849,0.074,0.3035
AMBON2017,ML6.7,TWINRING_150UM_MICROSCOPY,2017-08-10T06:22,-161.539,70.8431,46,,43,Calanus glacialis/marshallae, ,196770,1.086,0.3262
AMBON2017,ML4.2,TWINRING_150UM_MICROSCOPY,2017-08-12T08:54,-159.5049,70.9327,46,,43,Pisces,larvae,11676,0.084,n/a
AMBON2017,ML4.2,TWINRING_150UM_MICROSCOPY,2017-08-12T08:54,-159.5049,70.9327,46,,43,Isopoda, ,1131,0.674,n/a
AMBON2017,ML4.2,TWINRING_150UM_MICROSCOPY,2017-08-12T08:54,-159.5049,70.9327,46,,43,Cyclopoida,nauplii,1101,0.674,0.0004
AMBON2017,ML4.2,TWINRING_150UM_MICROSCOPY,2017-08-12T08:54,-159.5049,70.9327,46,,43,Oikopleura vanhoeffeni, ,103417,1.348,0.0009
AMBON2017,ML4.2,TWINRING_150UM_MICROSCOPY,2017-08-12T08:54,-159.5049,70.9327,46,,43,Polychaeta,larvae,883,2.696,0.0012
AMBON2017,ML4.2,TWINRING_150UM_MICROSCOPY,2017-08-12T08:54,-159.5049,70.9327,46,,43,Pseudocalanus,male,104165,0.674,0.0014
AMBON2017,ML4.2,TWINRING_150UM_MICROSCOPY,2017-08-12T08:54,-159.5049,70.9327,46,,43,Bryozoa,cyphonautes,146142,2.696,0.0018
AMBON2017,ML4.2,TWINRING_150UM_MICROSCOPY,2017-08-12T08:54,-159.5049,70.9327,46,,43,Pseudocalanus newmani, ,157679,0.674,0.002
AMBON2017,ML4.2,TWINRING_150UM_MICROSCOPY,2017-08-12T08:54,-159.5049,70.9327,46,,43,Eurytemora, ,104240,1.348,0.0031
AMBON2017,ML4.2,TWINRING_150UM_MICROSCOPY,2017-08-12T08:54,-159.5049,70.9327,46,,43,Harpacticoida, ,1102,1.348,0.0036
AMBON2017,ML4.2,TWINRING_150UM_MICROSCOPY,2017-08-12T08:54,-159.5049,70.9327,46,,43,Acartia, ,104108,4.718,0.0049
AMBON2017,ML4.2,TWINRING_150UM_MICROSCOPY,2017-08-12T08:54,-159.5049,70.9327,46,,43,Cirripedia,nauplii,1082,35.049,0.0065
AMBON2017,ML4.2,TWINRING_150UM_MICROSCOPY,2017-08-12T08:54,-159.5049,70.9327,46,,43,Limacina helicina, ,140223,9.436,0.0074
AMBON2017,ML4.2,TWINRING_150UM_MICROSCOPY,2017-08-12T08:54,-159.5049,70.9327,46,,43,Calanoida,nauplii,1100,16.176,0.0089
AMBON2017,ML4.2,TWINRING_150UM_MICROSCOPY,2017-08-12T08:54,-159.5049,70.9327,46,,43,Parasagitta elegans, ,105440,0.674,0.0108
AMBON2017,ML4.2,TWINRING_150UM_MICROSCOPY,2017-08-12T08:54,-159.5049,70.9327,46,,43,Gastropoda,larvae,101,37.745,0.0134
AMBON2017,ML4.2,TWINRING_150UM_MICROSCOPY,2017-08-12T08:54,-159.5049,70.9327,46,,43,Fritillaria borealis, ,103375,80.882,0.021
AMBON2017,ML4.2,TWINRING_150UM_MICROSCOPY,2017-08-12T08:54,-159.5049,70.9327,46,,43,Acartia longiremis, ,104257,6.066,0.0213
AMBON2017,ML4.2,TWINRING_150UM_MICROSCOPY,2017-08-12T08:54,-159.5049,70.9327,46,,43,Ophiuroidea,larvae,123084,37.745,0.0243
AMBON2017,ML4.2,TWINRING_150UM_MICROSCOPY,2017-08-12T08:54,-159.5049,70.9327,46,,43,Aglantha digitale, ,117849,14.154,0.0274
AMBON2017,ML4.2,TWINRING_150UM_MICROSCOPY,2017-08-12T08:54,-159.5049,70.9327,46,,43,Echinodermata,bipinnaria,1806,8.088,0.029
AMBON2017,ML4.2,TWINRING_150UM_MICROSCOPY,2017-08-12T08:54,-159.5049,70.9327,46,,43,Pseudocalanus, ,104165,18.198,0.0295
AMBON2017,ML4.2,TWINRING_150UM_MICROSCOPY,2017-08-12T08:54,-159.5049,70.9327,46,,43,Mertensia ovum, ,106377,0.084,0.0372
AMBON2017,ML4.2,TWINRING_150UM_MICROSCOPY,2017-08-12T08:54,-159.5049,70.9327,46,,43,Centropages abdominalis, ,196774,16.176,0.0524
AMBON2017,ML4.2,TWINRING_150UM_MICROSCOPY,2017-08-12T08:54,-159.5049,70.9327,46,,43,Echinodermata,larvae,1806,927.442,0.0834
AMBON2017,ML4.2,TWINRING_150UM_MICROSCOPY,2017-08-12T08:54,-159.5049,70.9327,46,,43,Clione limacina, ,139178,0.084,0.0923
AMBON2017,ML4.2,TWINRING_150UM_MICROSCOPY,2017-08-12T08:54,-159.5049,70.9327,46,,43,Melicertum octocostatum, ,117743,0.169,0.0983
AMBON2017,ML4.2,TWINRING_150UM_MICROSCOPY,2017-08-12T08:54,-159.5049,70.9327,46,,43,Bivalvia, ,105,709.062,0.179
AMBON2017,ML4.2,TWINRING_150UM_MICROSCOPY,2017-08-12T08:54,-159.5049,70.9327,46,,43,Oithona similis, ,106656,547.299,0.538
AMBON2017,ML4.2,TWINRING_150UM_MICROSCOPY,2017-08-12T08:54,-159.5049,70.9327,46,,43,Hippolytidae, ,106777,2.696,0.7807
AMBON2017,ML4.2,TWINRING_150UM_MICROSCOPY,2017-08-12T08:54,-159.5049,70.9327,46,,43,Cirripedia,cyprid,1082,72.793,1.4165
AMBON2017,ML4.2,TWINRING_150UM_MICROSCOPY,2017-08-12T08:54,-159.5049,70.9327,46,,43,Aglantha digitale, ,117849,0.758,2.8921
AMBON2017,ML4.2,TWINRING_150UM_MICROSCOPY,2017-08-12T08:54,-159.5049,70.9327,46,,43,Calanus glacialis/marshallae, ,196770,23.59,8.7166
AMBON2017,ML3.14,TWINRING_150UM_MICROSCOPY,2017-08-15T11:58,-165.3628,72.1187,46,,43,Limacina helicina, ,140223,0.086,0.00001
AMBON2017,ML3.14,TWINRING_150UM_MICROSCOPY,2017-08-15T11:58,-165.3628,72.1187,46,,43,Cirripedia,nauplii,1082,0.69,0.0003
AMBON2017,ML3.14,TWINRING_150UM_MICROSCOPY,2017-08-15T11:58,-165.3628,72.1187,46,,43,Calanus glacialis/marshallae, ,196770,0.345,0.0005
AMBON2017,ML3.14,TWINRING_150UM_MICROSCOPY,2017-08-15T11:58,-165.3628,72.1187,46,,43,Bougainvillia superciliaris, ,117333,0.173,0.0007
AMBON2017,ML3.14,TWINRING_150UM_MICROSCOPY,2017-08-15T11:58,-165.3628,72.1187,46,,43,Triconia borealis, ,128956,0.69,0.0014
AMBON2017,ML3.14,TWINRING_150UM_MICROSCOPY,2017-08-15T11:58,-165.3628,72.1187,46,,43,Microsetella, ,115341,0.69,0.0016
AMBON2017,ML3.14,TWINRING_150UM_MICROSCOPY,2017-08-15T11:58,-165.3628,72.1187,46,,43,Acartia, ,104108,2.762,0.0018
AMBON2017,ML3.14,TWINRING_150UM_MICROSCOPY,2017-08-15T11:58,-165.3628,72.1187,46,,43,Acartia longiremis, ,104257,0.69,0.0028
AMBON2017,ML3.14,TWINRING_150UM_MICROSCOPY,2017-08-15T11:58,-165.3628,72.1187,46,,43,Gastropoda,larvae,101,2.071,0.0031
AMBON2017,ML3.14,TWINRING_150UM_MICROSCOPY,2017-08-15T11:58,-165.3628,72.1187,46,,43,Pseudocalanus,male,104165,0.69,0.0034
AMBON2017,ML3.14,TWINRING_150UM_MICROSCOPY,2017-08-15T11:58,-165.3628,72.1187,46,,43,Pseudocalanus newmani, ,157679,1.381,0.004
AMBON2017,ML3.14,TWINRING_150UM_MICROSCOPY,2017-08-15T11:58,-165.3628,72.1187,46,,43,Fritillaria borealis, ,103375,16.571,0.0061
AMBON2017,ML3.14,TWINRING_150UM_MICROSCOPY,2017-08-15T11:58,-165.3628,72.1187,46,,43,Polychaeta,larvae,883,4.833,0.01
AMBON2017,ML3.14,TWINRING_150UM_MICROSCOPY,2017-08-15T11:58,-165.3628,72.1187,46,,43,Pseudocalanus minutus, ,104517,0.69,0.0136
AMBON2017,ML3.14,TWINRING_150UM_MICROSCOPY,2017-08-15T11:58,-165.3628,72.1187,46,,43,Bivalvia, ,105,92.521,0.0175
AMBON2017,ML3.14,TWINRING_150UM_MICROSCOPY,2017-08-15T11:58,-165.3628,72.1187,46,,43,Calanoida,nauplii,1100,34.523,0.0181
AMBON2017,ML3.14,TWINRING_150UM_MICROSCOPY,2017-08-15T11:58,-165.3628,72.1187,46,,43,Pseudocalanus acuspes, ,104514,4.143,0.0182
AMBON2017,ML3.14,TWINRING_150UM_MICROSCOPY,2017-08-15T11:58,-165.3628,72.1187,46,,43,Clione limacina, ,139178,0.086,0.0368
AMBON2017,ML3.14,TWINRING_150UM_MICROSCOPY,2017-08-15T11:58,-165.3628,72.1187,46,,43,Parasagitta elegans, ,105440,2.071,0.0437
AMBON2017,ML3.14,TWINRING_150UM_MICROSCOPY,2017-08-15T11:58,-165.3628,72.1187,46,,43,Oithona similis, ,106656,110.472,0.1062
AMBON2017,ML3.14,TWINRING_150UM_MICROSCOPY,2017-08-15T11:58,-165.3628,72.1187,46,,43,Pseudocalanus, ,104165,146.376,0.2342
AMBON2017,ML3.14,TWINRING_150UM_MICROSCOPY,2017-08-15T11:58,-165.3628,72.1187,46,,43,Calanus glacialis/marshallae, ,196770,1.381,0.4349
AMBON2017,ML3.14,TWINRING_150UM_MICROSCOPY,2017-08-15T11:58,-165.3628,72.1187,46,,43,Mertensia ovum, ,106377,0.518,0.797
AMBON2017,ML3.14,TWINRING_150UM_MICROSCOPY,2017-08-15T11:58,-165.3628,72.1187,46,,43,Cirripedia,cyprid,1082,41.427,0.8432
AMBON2017,ML3.14,TWINRING_150UM_MICROSCOPY,2017-08-15T11:58,-165.3628,72.1187,46,,43,Aglantha digitale, ,117849,0.345,0.8566
AMBON2017,ML3.14,TWINRING_150UM_MICROSCOPY,2017-08-15T11:58,-165.3628,72.1187,46,,43,Decapoda,megalopa,1130,0.777,0.8882
AMBON2017,ML3.14,TWINRING_150UM_MICROSCOPY,2017-08-15T11:58,-165.3628,72.1187,46,,43,Brachyura,zoea,106673,9.148,1.4051
AMBON2017,ML3.14,TWINRING_150UM_MICROSCOPY,2017-08-15T11:58,-165.3628,72.1187,46,,43,Paguridae,zoea,106738,4.056,2.4217
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Isopoda, ,1131,1.381,n/a
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Cnidaria, ,1267,0.086,0.00001
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Cerianthus, ,100782,0.345,0.0001
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Fritillaria borealis, ,103375,0.345,0.0004
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Limacina helicina, ,140223,0.69,0.0004
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Microcalanus, ,104164,0.69,0.001
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Sipuncula,larvae,1268,13.809,0.0013
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Gastropoda,larvae,101,1.381,0.0015
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Echinodermata,larvae,1806,13.809,0.0018
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Harpacticoida, ,1102,0.69,0.0046
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Cyclopoida,nauplii,1101,10.357,0.0073
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Oikopleura vanhoeffeni, ,103417,0.345,0.0085
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Centropages abdominalis, ,196774,0.69,0.0088
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Bivalvia, ,105,33.142,0.0115
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Oithona similis, ,106656,9.666,0.0124
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Microsetella, ,115341,4.143,0.0139
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Aglantha digitale, ,117849,0.432,0.0148
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Triconia borealis, ,128956,5.524,0.0152
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Calanoida,nauplii,1100,16.571,0.022
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Pseudocalanus newmani, ,157679,13.809,0.0462
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Cirripedia,nauplii,1082,27.618,0.048
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Acartia, ,104108,41.427,0.0532
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Clione limacina, ,139178,0.518,0.0536
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Hippolytidae, ,106777,0.086,0.0617
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Acartia longiremis, ,104257,41.427,0.1559
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Mertensia ovum, ,106377,0.259,0.2337
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Pseudocalanus,male,104165,55.236,0.2563
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Themisto libellula, ,156452,0.086,0.279
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Paguridae,zoea,106738,0.69,0.3061
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Euphausiacea,furcilia,1128,2.762,0.4361
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Euphausiacea,juvenile,1128,0.863,0.4818
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Parasagitta elegans, ,105440,5.178,0.6999
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Pseudocalanus minutus, ,104517,44.189,0.7511
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Calanus glacialis/marshallae, ,196770,53.855,0.8166
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Pseudocalanus acuspes, ,104514,110.472,0.9518
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Polychaeta,larvae,883,226.468,1.0304
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Cirripedia,cyprid,1082,63.522,1.184
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Pseudocalanus, ,104165,1182.055,3.5282
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Parasagitta elegans, ,105440,3.97,5.4995
AMBON2017,ML3.4,TWINRING_150UM_MICROSCOPY,2017-08-16T22:17,-161.5376,70.8434,46,,43,Calanus glacialis/marshallae, ,196770,143.614,39.0608
AMBON2017,CL1,TWINRING_150UM_MICROSCOPY,2017-08-08T12:26,-166.9082,68.9482,47,,44,Pisces,larvae,11676,0.084,n/a
